Setting,gamma,variable,value
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,0.006883822044491339
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,0.0468884964049483
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,0.036519578531078345
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,0.0011677413286736993
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,-0.07339025142274025
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,-0.0008784079830981284
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,-0.044276110706263694
"Transition: Hm
Reward: Sm",0.95,proposed - kernel_04,0.0034013441790898824
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.03603808789738849
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.49372203807895954
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.10460118935383811
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.3929909707354957
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.035497996327857884
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.0001623277562767811
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.22005000687848586
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.15204153142010757
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.5012038229809717
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.024745920170365032
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.3106878999481948
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.014403847115927348
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.08119581983009283
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.2448248035318943
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.034012648032268444
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.09699648015597084
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.06952982154059928
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.05214083771639544
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.06368932365028801
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.050471509379487856
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.016399439665615745
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.01998504647760413
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.12755624474679328
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.19060837755375282
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.004790718626605184
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.1283885623435701
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.10468445115813374
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.11046117190356508
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.11131489154995222
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.4661793924462456
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.0005738413918567886
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.09764798767508953
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.08251074492377697
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.07449631057062867
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.06492132349309188
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.15074348263106874
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.13470250144484996
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.17642544340793176
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.04471211182057644
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.12824564281214013
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.4771709595488369
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.3801551650948456
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.1321898206046601
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.48996529667443767
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.2613340136063593
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.10289777347482154
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.05983241062498568
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.032162108883081686
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.15759452488452474
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.12936553388663707
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.08923285916224089
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.0029523764334555835
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.16304588103433115
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.03284402719971968
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.0272683888908114
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.09907248538315638
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.4403871540447195
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.042701153916278045
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.38294889950538025
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.062033437132748226
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.08610600497138643
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.2036689824697211
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.21754599847524325
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.07933877018668589
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.08390044008179309
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.03132149132177542
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.018535811533362256
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.17301543055043123
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.16767426411273512
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.15194304819278504
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.000714178458101955
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.032568573983920324
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.059207899493582516
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.029535871040787143
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.012736026079076979
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.11555076215915783
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.20743915910332067
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.2293979474417407
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.22640130835818173
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.3424017705815512
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.03104912475392041
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.014432255571158237
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.35422473937688004
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.018780851287922395
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.013386887773656042
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.052582274863272715
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.03857590377419573
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.09923378512460435
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.11405546698637092
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.06898123225740349
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.08386671037323445
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.1793366694164451
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.10890875547864365
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.08589611661560159
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.2903832755022382
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.003102547413175394
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,-0.037416091905437376
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.02913238200077828
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.015660055833056852
"Transition: PC
Reward: Hm",0.9,proposed - kernel_04,0.010493129002418833
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.2898878113418544
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,1.0740693819088278
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.0
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.8172600225948585
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.19395410481667952
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.00041531739905131815
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.2996388646054591
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.1290336805596386
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.0075532816299457295
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.006094561415858735
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.4458672614013146
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.004120971491524017
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.5067417596525097
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.5238300790253003
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.17386227743419624
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.21263126656208975
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.24002866347082552
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.0
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.04659832487591231
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.11437942099296983
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.06325969143299837
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.020149963762952083
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.4123188179953594
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-1.0609002677242074e-05
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.16984440720139204
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.04012420514110637
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.087865394607892
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.11279125097512832
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.404918926985248
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.9077586923482208
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.10056156456284171
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.13932746653033412
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.16298464031365256
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.014470266779685659
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.17207169663631383
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.34765329032357073
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.1676700323132838
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.4325624708181479
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.3834492514934187
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.1618892961422329
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,1.109819027982688
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.7769385730673317
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.3387551803853892
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.5571375236068707
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.5685154675129311
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.0033088821711810823
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.05950062107797116
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.43320017690642665
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.349776018280048
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.03032692106369339
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.26522943024949264
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.004309244122591593
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.3848210643631269
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.011933597822565645
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.20344055567239394
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.1640482027177459
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.9390032111497835
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.021795070645715953
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.8372793369142322
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.13268992383395073
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.6966546006727565
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.490463200362381
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.24954251527450033
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.3238362153966481
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.01989416373076658
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.6627324859484709
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.04278000357896694
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.1305005210054695
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.5746234855610854
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.3390389735679733
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.0013644854492653735
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.07155506505525011
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.7900018320643802
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.03305060927376324
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.10481334537986164
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.012641845074375269
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.45878751466217693
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.0011961490892034021
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.5421778295480166
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.11665946592401255
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.005062664786368742
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.054947277419048035
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.21317231107253853
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.1789746170387012
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.07533761703050601
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.11714562066161527
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.0
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.33429378491022455
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.25382401305152413
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.16425707465678308
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.027577151948511514
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.21302944038591498
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,-0.005256565267320212
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.04789346992504662
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.5548242095490856
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.0468285657201335
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.4574610170538431
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.06747912104843046
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.027092059153959624
"Transition: PC
Reward: Hm",0.95,proposed - kernel_04,0.07656924070749227
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.11595264877029887
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.17918094896249936
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.07516397218157067
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.1328194060236596
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.0790148226505476
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.20423104918327706
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.03993935890953981
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.09244720930872852
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.07854966037670064
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.07749863387208666
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.08720979697441944
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.29622992738948817
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.1693535665952277
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.1862417774811549
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.08122872787332014
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.3238374256253058
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.08797244380479885
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.2854671129584938
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.033798649193284014
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.34172887099896077
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.09826283231837163
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.23197058742782817
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.17189031675933464
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.22580049041072048
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.023145769588335696
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.04339323895880565
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.15535735944374363
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.13273870260854004
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.43086264703690924
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.025437749628411055
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.01220010473427724
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.006839974779760283
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.1217983013981927
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.020232128234102476
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.18998509909436123
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.1573477928324598
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.038551679098215885
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.2688581056785342
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.1725962938993355
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.10770032562316878
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.3561051536104882
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.018235520255220905
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.16755091906785857
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.08718007768624148
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.1106754219769881
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.08057752362366166
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.028902288113003216
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,0.2342284371304837
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.012185018714696128
"Transition: Sm
Reward: Hm",0.9,proposed - kernel_04,-0.20376886424126095
